AVERAGE_SPEED_DIFF,AVERAGE_FREE_F1_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_F1_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,SECOND,MINUTE,HOUR,DAY,MONTH,YEAR,AVERAGE_RAIN
2,43.5,14.2,79.7,2,20.0,1017.0,88.0,4.0,2.0,0,0,19,24,8,2019,3.0
2,39.5,15.5,69.1,2,28.0,1015.0,45.0,3.0,2.0,0,0,19,22,8,2019,3.0
0,38.4,1.6,72.6,0,14.0,1018.0,76.0,7.0,2.0,0,0,23,11,6,2019,5.0
2,38.4,26.9,85.8,2,23.0,1019.0,82.0,5.0,2.0,0,0,19,15,8,2019,3.0
1,38.5,8.3,64.8,0,12.0,1018.0,100.0,0.0,2.0,0,0,2,17,6,2019,3.0
0,43.7,5.1,91.0,0,18.0,1015.0,93.0,1.0,3.0,0,0,5,25,7,2018,3.0
3,42.9,53.6,73.8,2,14.0,1017.0,100.0,4.0,3.0,0,0,7,9,9,2019,3.0
1,41.5,5.8,87.2,0,18.0,1016.0,93.0,3.0,0.0,0,0,21,25,7,2018,3.0
0,46.0,0.0,86.9,0,13.0,1015.0,93.0,1.0,0.0,0,0,1,26,10,2018,3.0
3,42.7,35.2,77.6,1,22.0,1018.0,88.0,2.0,2.0,0,0,19,30,8,2019,3.0
3,38.4,92.5,85.8,2,21.0,1020.0,68.0,4.0,2.0,0,0,16,28,9,2019,7.0
4,45.2,133.2,87.5,2,20.0,1021.0,72.0,7.0,2.0,0,0,18,13,8,2019,3.0
3,37.3,54.0,90.4,2,28.0,1018.0,42.0,3.0,0.0,0,0,18,3,9,2019,3.0
1,45.4,10.3,71.4,0,19.0,1016.0,68.0,2.0,2.0,0,0,22,7,9,2019,7.0
1,44.6,10.6,87.3,0,14.0,1023.0,100.0,7.0,3.0,0,0,2,12,8,2019,3.0
0,44.9,1.0,84.6,0,15.0,1020.0,100.0,0.0,0.0,0,0,4,20,9,2018,3.0
2,32.4,22.4,85.6,2,20.0,1016.0,46.0,4.0,0.0,0,0,11,5,5,2019,3.0
3,44.3,21.0,64.7,2,23.0,1018.0,53.0,6.0,2.0,0,0,19,28,5,2019,3.0
3,41.0,93.8,72.7,2,24.0,1022.0,32.0,5.0,2.0,0,0,10,30,5,2019,3.0
3,35.8,105.9,88.4,2,21.0,1020.0,68.0,5.0,2.0,0,0,17,28,9,2019,7.0
4,44.3,96.0,64.6,2,13.0,1017.0,71.0,2.0,2.0,0,0,8,12,6,2019,4.0
1,46.0,15.0,89.2,0,14.0,1021.0,100.0,6.0,3.0,0,0,2,14,8,2019,3.0
0,40.9,0.0,87.0,0,15.0,1021.0,100.0,0.0,0.0,0,0,4,22,9,2018,3.0
0,37.3,1.3,67.9,0,15.0,1020.0,55.0,3.0,2.0,0,0,5,29,5,2019,4.0
2,33.8,40.6,77.4,2,27.0,1020.0,39.0,5.0,2.0,0,0,11,31,5,2019,3.0
0,49.0,3.3,75.8,2,17.0,1016.0,45.0,3.0,2.0,0,0,7,8,9,2019,3.0
0,42.5,4.2,83.9,1,19.0,1016.0,82.0,3.0,2.0,0,0,19,31,8,2019,7.0
1,34.9,17.1,65.4,0,14.0,1021.0,87.0,3.0,2.0,0,0,22,9,6,2019,5.0
1,35.6,9.3,89.7,2,18.0,1019.0,42.0,3.0,0.0,0,0,9,7,9,2019,3.0
0,46.5,2.5,79.2,0,13.0,1022.0,100.0,1.0,2.0,0,0,2,27,9,2019,3.0
0,36.5,1.5,64.4,2,15.0,1015.0,63.0,2.0,2.0,0,0,8,5,5,2019,3.0
1,43.2,14.1,81.6,2,17.0,1016.0,100.0,0.0,3.0,0,0,9,25,8,2019,3.0
4,50.1,57.8,76.8,1,13.0,1016.0,100.0,0.0,3.0,0,0,7,17,9,2018,3.0
0,36.1,5.3,89.6,0,17.0,1018.0,100.0,1.0,2.0,0,0,23,21,7,2019,3.0
0,46.3,4.5,66.9,0,20.0,1016.0,60.0,2.0,2.0,0,0,21,7,9,2019,3.0
2,37.1,54.5,89.6,2,17.0,1016.0,100.0,0.0,3.0,0,0,10,16,10,2018,3.0
0,45.8,0.0,85.6,0,16.0,1016.0,100.0,1.0,3.0,0,0,3,17,9,2019,3.0
1,46.1,9.9,79.4,0,13.0,1019.0,100.0,0.0,0.0,0,0,0,17,10,2018,3.0
1,43.4,3.6,85.4,0,18.0,1013.0,93.0,0.0,3.0,0,0,3,13,7,2019,3.0
3,34.3,117.8,83.4,2,22.0,1019.0,83.0,4.0,2.0,0,0,18,16,8,2019,7.0
2,32.2,12.8,62.3,2,16.0,1016.0,63.0,4.0,3.0,0,0,12,19,5,2019,3.0
3,35.4,63.4,81.1,2,19.0,1020.0,67.0,7.0,2.0,0,0,14,10,6,2019,3.0
4,43.4,86.6,83.3,2,22.0,1021.0,83.0,6.0,2.0,0,0,17,14,8,2019,7.0
3,45.6,40.2,77.2,1,24.0,1017.0,47.0,3.0,2.0,0,0,19,6,9,2019,3.0
3,36.1,68.0,75.4,2,19.0,1021.0,59.0,4.0,2.0,0,0,15,8,6,2019,3.0
2,37.3,37.9,92.7,2,17.0,1018.0,93.0,3.0,0.0,0,0,17,15,9,2018,8.0
0,42.4,0.0,86.1,0,12.0,1016.0,100.0,0.0,0.0,0,0,5,17,9,2018,3.0
0,39.8,0.0,67.3,0,13.0,1012.0,76.0,3.0,2.0,0,0,2,18,6,2019,4.0
3,38.6,59.8,80.8,2,26.0,1017.0,57.0,1.0,2.0,0,0,11,23,8,2019,3.0
4,46.0,77.7,79.6,2,2.0,1021.0,100.0,2.0,0.0,0,0,8,19,2,2019,3.0
1,43.7,2.3,79.0,0,12.0,1021.0,81.0,4.0,2.0,0,0,6,10,9,2019,3.0
2,43.2,25.0,71.4,2,24.0,1018.0,49.0,5.0,2.0,0,0,14,28,5,2019,3.0
0,43.3,2.3,89.8,0,17.0,1015.0,100.0,2.0,3.0,0,0,2,25,7,2018,3.0
1,44.9,7.0,84.4,0,18.0,1015.0,100.0,1.0,3.0,0,0,1,27,8,2019,3.0
0,41.9,7.5,78.1,0,17.0,1019.0,100.0,2.0,2.0,0,0,23,30,8,2019,3.0
0,42.1,1.0,87.0,0,17.0,1018.0,100.0,3.0,0.0,0,0,0,13,8,2018,3.0
1,47.8,8.6,72.9,0,13.0,1020.0,82.0,4.0,2.0,0,0,23,8,6,2019,5.0
2,38.6,16.1,72.4,0,22.0,1016.0,56.0,2.0,2.0,0,0,21,22,8,2019,3.0
2,38.9,11.3,72.6,2,15.0,1023.0,93.0,6.0,3.0,0,0,14,3,12,2018,3.0
3,33.3,48.2,84.7,2,20.0,1019.0,45.0,5.0,0.0,0,0,9,6,9,2019,3.0
4,43.1,134.8,84.1,2,16.0,1020.0,72.0,2.0,2.0,0,0,18,6,5,2019,10.0
2,35.6,22.5,82.4,2,22.0,1018.0,50.0,3.0,2.0,0,0,9,21,8,2019,3.0
2,45.4,23.9,89.7,0,19.0,1005.0,88.0,2.0,1.0,0,0,20,13,10,2018,3.0
4,43.0,100.2,70.5,2,17.0,1017.0,68.0,1.0,2.0,0,0,9,21,5,2019,7.0
3,41.4,13.6,71.7,2,16.0,1019.0,93.0,0.0,3.0,0,0,7,4,9,2019,3.0
1,38.0,5.1,87.3,0,11.0,1019.0,100.0,0.0,2.0,0,0,21,29,11,2018,3.0
3,43.7,18.4,88.8,2,18.0,1016.0,100.0,1.0,3.0,0,0,8,6,8,2018,3.0
0,43.5,6.0,76.9,0,16.0,1014.0,100.0,4.0,3.0,0,0,2,19,6,2019,3.0
2,37.6,26.3,82.8,2,31.0,1017.0,43.0,2.0,0.0,0,0,13,22,8,2019,3.0
1,35.1,3.1,74.1,0,19.0,1015.0,93.0,4.0,2.0,0,0,22,18,7,2019,3.0
0,40.3,1.9,67.0,0,14.0,1013.0,87.0,1.0,2.0,0,0,4,15,5,2019,3.0
0,37.8,0.0,63.6,0,8.0,1014.0,87.0,1.0,2.0,0,0,5,20,5,2019,4.0
3,43.5,35.3,77.0,2,28.0,1018.0,54.0,4.0,2.0,0,0,14,21,8,2019,3.0
0,39.9,0.0,68.2,0,11.0,1017.0,100.0,1.0,2.0,0,0,5,22,5,2019,3.0
1,43.9,13.2,77.1,2,20.0,1018.0,40.0,6.0,2.0,0,0,10,7,9,2019,3.0
0,40.7,1.1,80.1,0,16.0,1016.0,100.0,1.0,3.0,0,0,0,18,9,2019,3.0
0,42.0,0.0,76.1,2,6.0,1032.0,100.0,1.0,0.0,0,0,9,8,12,2018,3.0
1,42.6,4.3,90.4,0,17.0,1014.0,100.0,0.0,0.0,0,0,6,22,8,2018,3.0
0,44.8,2.0,78.6,0,20.0,1017.0,53.0,4.0,2.0,0,0,23,4,9,2019,3.0
0,39.6,3.4,87.7,0,17.0,1018.0,93.0,3.0,3.0,0,0,2,22,7,2019,3.0
1,47.8,8.1,82.3,0,14.0,1018.0,87.0,1.0,2.0,0,0,3,20,8,2019,3.0
0,40.2,3.1,67.7,1,16.0,1021.0,48.0,6.0,2.0,0,0,6,12,5,2019,3.0
0,42.6,2.5,63.9,0,12.0,1020.0,87.0,3.0,2.0,0,0,2,9,6,2019,3.0
1,36.8,18.4,84.4,2,21.0,1018.0,63.0,4.0,0.0,0,0,13,16,6,2019,3.0
0,45.2,0.0,83.9,2,16.0,1018.0,100.0,1.0,0.0,0,0,8,15,9,2018,3.0
3,41.6,79.7,80.9,2,24.0,1019.0,88.0,2.0,2.0,0,0,17,30,8,2019,7.0
1,40.3,10.0,84.4,0,22.0,1018.0,68.0,1.0,2.0,0,0,22,14,9,2019,7.0
3,38.5,89.4,85.2,2,17.0,1017.0,100.0,0.0,3.0,0,0,10,17,9,2019,3.0
1,51.5,7.5,66.2,0,16.0,1017.0,93.0,1.0,3.0,0,0,5,22,8,2019,3.0
0,47.9,6.4,80.1,0,17.0,1018.0,87.0,3.0,2.0,0,0,22,19,8,2019,7.0
1,37.3,2.2,63.4,2,11.0,1022.0,87.0,2.0,2.0,0,0,8,8,6,2019,3.0
0,45.8,0.0,68.7,0,12.0,1014.0,81.0,0.0,2.0,0,0,3,5,5,2019,3.0
2,39.3,35.0,85.5,2,20.0,1020.0,100.0,3.0,3.0,0,0,11,30,8,2019,3.0
3,34.3,133.1,75.1,2,23.0,1022.0,68.0,4.0,2.0,0,0,17,11,5,2019,3.0
0,40.0,4.6,84.5,2,16.0,1018.0,100.0,0.0,0.0,0,0,7,23,8,2018,3.0
2,42.5,20.1,71.4,0,20.0,1015.0,83.0,2.0,2.0,0,0,0,13,7,2019,3.0
2,34.6,31.6,83.3,2,23.0,1014.0,68.0,4.0,2.0,0,0,14,22,6,2019,3.0
1,37.0,15.2,91.9,0,18.0,1013.0,100.0,4.0,3.0,0,0,5,13,7,2019,3.0
0,40.3,0.0,67.2,0,12.0,1017.0,76.0,2.0,2.0,0,0,5,28,5,2019,4.0
2,37.2,31.4,82.7,2,23.0,1014.0,52.0,3.0,0.0,0,0,14,4,5,2019,3.0
0,42.2,0.0,87.1,1,17.0,1015.0,100.0,1.0,1.0,0,0,6,27,7,2018,3.0
2,43.7,9.5,64.1,2,27.0,1018.0,21.0,6.0,2.0,0,0,13,13,5,2019,3.0
0,41.6,1.9,84.6,0,18.0,1016.0,42.0,3.0,0.0,0,0,3,8,9,2019,3.0
1,34.1,8.5,78.8,2,17.0,1020.0,72.0,7.0,2.0,0,0,19,8,6,2019,5.0
0,40.0,0.0,68.0,0,13.0,1017.0,93.0,0.0,2.0,0,0,1,22,5,2019,3.0
2,40.1,21.1,83.6,2,15.0,1021.0,82.0,0.0,2.0,0,0,8,14,8,2019,8.0
2,37.2,26.6,86.1,1,19.0,1013.0,48.0,5.0,1.0,0,0,20,22,6,2019,3.0
1,36.9,13.0,79.3,2,20.0,1019.0,100.0,2.0,3.0,0,0,9,2,6,2019,3.0
2,34.7,33.7,82.6,2,22.0,1018.0,72.0,6.0,2.0,0,0,18,26,5,2019,3.0
2,43.4,46.2,81.0,2,29.0,1017.0,38.0,1.0,2.0,0,0,12,22,8,2019,3.0
3,38.5,50.9,90.5,2,18.0,1018.0,93.0,4.0,0.0,0,0,16,18,9,2018,3.0
1,36.9,10.5,76.3,0,21.0,1019.0,82.0,1.0,2.0,0,0,0,15,9,2019,3.0
0,45.8,4.3,86.9,0,16.0,1018.0,100.0,2.0,0.0,0,0,23,14,9,2018,3.0
3,33.3,73.4,77.3,2,21.0,1016.0,68.0,8.0,2.0,0,0,19,24,5,2019,7.0
4,41.7,78.9,88.2,2,3.0,1030.0,81.0,1.0,0.0,0,0,9,5,2,2019,3.0
0,45.7,6.2,87.9,2,14.0,1020.0,100.0,1.0,0.0,0,0,8,16,9,2018,3.0
1,38.9,10.1,84.0,0,16.0,1021.0,100.0,1.0,0.0,0,0,23,12,9,2018,3.0
3,45.4,8.7,84.3,0,22.0,1015.0,77.0,3.0,2.0,0,0,22,9,7,2019,7.0
3,40.0,64.3,83.8,2,27.0,1018.0,28.0,4.0,0.0,0,0,15,6,9,2019,3.0
1,40.6,4.5,66.8,0,14.0,1021.0,93.0,5.0,4.0,0,0,22,23,5,2019,3.0
0,42.6,0.0,72.3,0,15.0,1013.0,72.0,3.0,2.0,0,0,23,17,6,2019,5.0
2,36.5,22.3,69.6,2,19.0,1018.0,37.0,5.0,2.0,0,0,10,28,5,2019,3.0
0,40.1,0.0,84.2,0,20.0,1016.0,100.0,0.0,0.0,0,0,23,5,8,2018,7.0
1,43.2,10.1,75.1,2,21.0,1019.0,64.0,2.0,2.0,0,0,9,15,9,2019,3.0
3,38.9,70.3,73.4,2,22.0,1018.0,60.0,10.0,2.0,0,0,16,24,5,2019,7.0
2,41.5,5.6,60.5,2,15.0,1020.0,51.0,4.0,2.0,0,0,6,29,5,2019,3.0
0,38.2,3.5,81.7,0,7.0,1020.0,87.0,3.0,0.0,0,0,0,16,1,2019,3.0
0,44.5,0.7,85.0,0,16.0,1018.0,100.0,0.0,0.0,0,0,2,23,8,2018,3.0
4,44.5,74.7,87.0,2,14.0,1022.0,100.0,0.0,0.0,0,0,8,10,9,2018,3.0
1,40.6,19.3,80.4,1,18.0,1021.0,68.0,8.0,2.0,0,0,19,10,9,2019,3.0
1,37.7,10.3,75.7,2,22.0,1021.0,49.0,4.0,2.0,0,0,12,25,5,2019,3.0
3,40.8,42.4,81.8,2,18.0,1016.0,100.0,5.0,3.0,0,0,9,15,7,2019,3.0
1,48.2,1.3,67.9,0,16.0,1014.0,55.0,2.0,2.0,0,0,4,14,5,2019,3.0
1,38.3,8.5,64.6,0,16.0,1014.0,100.0,3.0,3.0,0,0,4,19,6,2019,3.0
2,40.6,14.4,84.4,2,25.0,1014.0,64.0,4.0,0.0,0,0,18,1,9,2019,3.0
3,44.0,28.2,72.3,2,20.0,1017.0,57.0,5.0,2.0,0,0,8,22,8,2019,3.0
4,42.3,57.6,73.9,2,25.0,1014.0,27.0,2.0,2.0,0,0,18,14,5,2019,3.0
0,44.1,2.1,74.5,0,18.0,1019.0,64.0,1.0,2.0,0,0,1,31,5,2019,4.0
0,42.7,4.5,62.5,0,18.0,1021.0,72.0,1.0,3.0,0,0,0,30,5,2019,4.0
2,39.4,27.2,88.4,2,20.0,1021.0,73.0,1.0,2.0,0,0,10,15,8,2019,3.0
2,35.3,10.8,87.1,2,25.0,1019.0,73.0,6.0,2.0,0,0,13,21,7,2019,3.0
1,43.0,12.8,77.9,0,17.0,1015.0,82.0,1.0,2.0,0,0,5,23,8,2019,3.0
1,43.9,10.4,86.6,0,18.0,1015.0,88.0,2.0,2.0,0,0,2,2,9,2019,3.0
0,45.2,0.0,87.4,0,18.0,1012.0,77.0,2.0,0.0,0,0,5,8,9,2018,3.0
4,42.2,53.7,73.7,2,25.0,1017.0,68.0,7.0,2.0,0,0,16,28,6,2019,3.0
2,48.2,5.4,85.2,1,15.0,1015.0,100.0,1.0,3.0,0,0,6,24,7,2019,3.0
0,51.2,0.0,76.9,0,17.0,1017.0,100.0,4.0,2.0,0,0,22,25,7,2019,3.0
0,47.2,1.7,73.2,1,18.0,1013.0,100.0,3.0,3.0,0,0,6,25,7,2019,3.0
4,41.2,73.7,71.8,2,20.0,1016.0,77.0,6.0,2.0,0,0,17,21,5,2019,7.0
0,44.9,3.3,79.0,0,15.0,1018.0,93.0,1.0,0.0,0,0,3,29,9,2018,3.0
3,39.6,42.4,87.8,2,16.0,1016.0,93.0,1.0,3.0,0,0,9,16,10,2018,3.0
0,45.5,1.5,71.3,2,13.0,1021.0,100.0,1.0,2.0,0,0,8,28,9,2019,3.0
2,37.0,27.0,90.6,2,18.0,1016.0,88.0,1.0,3.0,0,0,10,6,9,2018,3.0
1,40.9,10.4,90.3,0,17.0,1019.0,93.0,0.0,0.0,0,0,19,15,9,2018,3.0
3,40.5,60.6,76.5,0,14.0,1023.0,100.0,2.0,3.0,0,0,19,3,12,2018,3.0
0,43.0,0.0,87.8,0,17.0,1017.0,100.0,5.0,3.0,0,0,0,26,7,2019,3.0
2,34.6,13.5,75.8,2,27.0,1015.0,30.0,3.0,2.0,0,0,13,14,5,2019,3.0
3,40.0,97.2,88.3,2,24.0,1013.0,78.0,2.0,2.0,0,0,17,16,7,2019,7.0
1,40.1,5.2,91.2,0,18.0,1018.0,72.0,4.0,2.0,0,0,6,5,9,2019,3.0
3,33.9,35.5,86.3,2,18.0,1019.0,93.0,5.0,3.0,0,0,11,28,8,2019,3.0
2,37.9,32.8,83.2,2,29.0,1019.0,64.0,4.0,0.0,0,0,14,4,9,2019,3.0
2,36.2,34.2,71.6,2,14.0,1023.0,100.0,5.0,3.0,0,0,16,3,12,2018,3.0
4,46.5,97.2,63.2,2,12.0,1017.0,87.0,1.0,2.0,0,0,7,22,5,2019,4.0
1,42.2,11.7,84.3,0,14.0,1021.0,93.0,3.0,3.0,0,0,19,1,11,2018,3.0
4,41.8,121.4,75.5,2,24.0,1022.0,34.0,5.0,2.0,0,0,9,30,5,2019,3.0
2,41.8,16.2,88.6,2,14.0,1017.0,100.0,2.0,3.0,0,0,8,14,8,2018,3.0
0,43.0,2.5,80.0,0,16.0,1015.0,100.0,1.0,3.0,0,0,5,17,9,2019,3.0
1,47.2,9.4,76.1,0,17.0,1020.0,93.0,3.0,2.0,0,0,23,15,8,2019,7.0
0,45.5,0.0,65.2,0,11.0,1013.0,87.0,3.0,2.0,0,0,2,13,6,2019,4.0
0,38.1,2.3,64.2,0,13.0,1020.0,93.0,4.0,2.0,0,0,2,24,5,2019,3.0
0,40.0,0.0,76.3,0,17.0,1015.0,100.0,3.0,3.0,0,0,5,15,7,2019,3.0
2,38.4,18.2,85.5,2,19.0,1021.0,82.0,5.0,2.0,0,0,19,10,8,2019,8.0
3,42.4,28.4,69.9,2,12.0,1022.0,100.0,2.0,3.0,0,0,10,4,12,2018,3.0
1,36.6,9.4,67.8,2,26.0,1019.0,24.0,5.0,2.0,0,0,12,13,5,2019,3.0
0,42.8,3.2,85.7,0,15.0,1022.0,100.0,1.0,0.0,0,0,5,10,9,2018,3.0
0,38.6,4.6,84.5,0,17.0,1016.0,40.0,4.0,0.0,0,0,2,8,9,2019,3.0
2,34.1,26.0,79.5,2,18.0,1025.0,37.0,5.0,0.0,0,0,14,10,12,2018,3.0
0,40.0,0.0,77.2,0,18.0,1018.0,53.0,4.0,2.0,0,0,4,31,5,2019,3.0
2,37.8,22.5,79.5,2,27.0,1015.0,20.0,5.0,2.0,0,0,12,14,5,2019,3.0
2,42.2,8.8,65.8,2,16.0,1014.0,26.0,4.0,2.0,0,0,6,14,5,2019,3.0
0,38.3,4.0,64.2,0,19.0,1020.0,63.0,1.0,2.0,0,0,1,13,5,2019,3.0
1,51.2,15.2,74.9,0,19.0,1017.0,82.0,3.0,2.0,0,0,0,21,8,2019,3.0
3,37.8,48.9,65.3,2,22.0,1018.0,68.0,2.0,2.0,0,0,15,21,6,2019,3.0
3,39.2,139.1,73.2,2,19.0,1020.0,67.0,7.0,2.0,0,0,15,10,6,2019,10.0
1,40.7,21.2,77.2,0,17.0,1021.0,88.0,3.0,2.0,0,0,23,10,8,2019,7.0
2,36.3,21.6,78.6,0,17.0,1020.0,82.0,4.0,2.0,0,0,21,25,5,2019,3.0
0,51.0,2.1,69.7,0,10.0,1012.0,87.0,6.0,3.0,0,0,22,22,11,2018,7.0
2,39.6,37.4,88.3,2,16.0,1017.0,100.0,1.0,3.0,0,0,10,17,9,2018,3.0
3,40.7,83.6,83.1,2,22.0,1014.0,100.0,5.0,3.0,0,0,18,19,7,2019,7.0
1,42.7,12.1,81.4,0,21.0,1018.0,77.0,1.0,2.0,0,0,22,6,9,2019,7.0
0,40.4,0.0,66.8,0,14.0,1014.0,100.0,1.0,3.0,0,0,5,15,5,2019,3.0
2,47.8,5.6,72.6,0,13.0,1022.0,100.0,1.0,3.0,0,0,7,4,12,2018,3.0
0,37.7,0.0,64.8,0,12.0,1021.0,93.0,1.0,2.0,0,0,1,16,6,2019,3.0
0,43.1,0.0,91.2,0,14.0,1022.0,100.0,1.0,3.0,0,0,1,27,9,2019,3.0
0,44.8,0.0,84.4,0,17.0,1016.0,100.0,2.0,0.0,0,0,2,16,8,2018,3.0
4,41.2,174.8,76.3,2,15.0,1013.0,63.0,3.0,2.0,0,0,10,13,6,2019,3.0
2,44.0,16.5,78.9,0,18.0,1017.0,88.0,2.0,2.0,0,0,1,22,8,2019,3.0
0,47.7,2.1,75.2,0,15.0,1017.0,100.0,1.0,3.0,0,0,2,1,9,2019,3.0
4,40.4,129.1,78.1,2,20.0,1022.0,43.0,5.0,2.0,0,0,9,29,5,2019,3.0
3,40.2,107.4,90.8,2,22.0,1017.0,64.0,8.0,0.0,0,0,17,19,8,2019,7.0
0,39.3,0.0,78.5,2,16.0,1021.0,82.0,3.0,2.0,0,0,9,10,6,2019,3.0
2,36.8,45.1,83.5,2,26.0,1015.0,65.0,4.0,0.0,0,0,15,1,9,2019,3.0
0,44.0,0.0,81.4,0,16.0,1018.0,100.0,1.0,0.0,0,0,3,9,9,2018,3.0
1,39.7,5.6,84.7,2,14.0,1018.0,100.0,0.0,0.0,0,0,7,14,8,2018,3.0
3,43.8,41.9,85.4,2,28.0,1016.0,31.0,5.0,0.0,0,0,17,8,9,2019,3.0
1,37.0,3.6,68.3,0,10.0,1030.0,100.0,1.0,0.0,0,0,21,9,12,2018,3.0
2,40.1,18.4,76.8,2,20.0,1021.0,49.0,3.0,2.0,0,0,11,25,5,2019,3.0
1,42.8,5.0,69.0,0,17.0,1019.0,93.0,6.0,3.0,0,0,22,26,5,2019,3.0
4,42.8,92.8,83.1,2,24.0,1012.0,77.0,4.0,2.0,0,0,17,3,7,2019,7.0
1,37.9,7.6,66.2,0,16.0,1016.0,93.0,1.0,3.0,0,0,3,2,7,2019,3.0
1,43.2,3.8,79.1,1,9.0,1019.0,81.0,5.0,0.0,0,0,7,14,11,2018,3.0
0,40.6,3.4,87.6,0,20.0,1016.0,100.0,1.0,0.0,0,0,0,6,8,2018,3.0
0,37.7,2.2,63.4,0,11.0,1016.0,100.0,2.0,2.0,0,0,4,22,5,2019,3.0
4,44.0,94.4,85.5,1,16.0,1014.0,93.0,1.0,3.0,0,0,7,16,10,2018,7.0
4,46.9,83.5,63.2,2,13.0,1017.0,76.0,4.0,2.0,0,0,7,28,5,2019,3.0
3,39.9,120.7,75.2,2,18.0,1018.0,68.0,5.0,2.0,0,0,9,27,5,2019,7.0
1,46.6,9.0,87.6,0,13.0,1021.0,100.0,6.0,2.0,0,0,3,14,8,2019,3.0
0,38.5,0.0,67.5,0,13.0,1014.0,82.0,1.0,2.0,0,0,1,5,5,2019,3.0
2,38.3,32.4,79.2,2,20.0,1016.0,100.0,1.0,3.0,0,0,10,2,7,2019,3.0
0,44.0,0.0,85.5,1,16.0,1018.0,100.0,1.0,0.0,0,0,7,15,9,2018,3.0
2,38.3,31.5,92.8,2,28.0,1026.0,37.0,4.0,0.0,0,0,12,12,9,2019,3.0
3,42.8,37.2,74.2,0,25.0,1018.0,68.0,3.0,2.0,0,0,20,13,9,2019,3.0
2,33.5,25.1,75.9,2,23.0,1020.0,56.0,5.0,2.0,0,0,14,25,5,2019,3.0
1,42.6,10.7,83.1,0,16.0,1021.0,93.0,2.0,2.0,0,0,23,12,8,2019,7.0
3,44.4,31.4,74.7,2,15.0,1019.0,100.0,1.0,0.0,0,0,9,29,4,2019,3.0
1,44.1,5.3,73.1,2,23.0,1021.0,60.0,2.0,2.0,0,0,9,14,9,2019,3.0
0,34.1,3.6,85.8,0,8.0,1026.0,100.0,1.0,0.0,0,0,21,6,2,2019,3.0
2,36.5,52.2,76.8,2,25.0,1026.0,41.0,5.0,2.0,0,0,11,12,9,2019,3.0
2,35.1,35.9,76.4,2,21.0,1013.0,52.0,4.0,2.0,0,0,18,22,6,2019,3.0
2,38.3,14.3,79.5,2,29.0,1018.0,41.0,3.0,2.0,0,0,13,1,6,2019,3.0
1,40.2,2.9,75.9,0,19.0,1018.0,93.0,0.0,3.0,0,0,0,16,9,2019,3.0
3,40.0,138.9,81.6,2,21.0,1021.0,77.0,6.0,2.0,0,0,17,13,8,2019,10.0
1,37.5,2.6,67.3,0,8.0,1020.0,100.0,0.0,0.0,0,0,22,16,1,2019,3.0
0,38.4,0.0,72.6,0,15.0,1019.0,87.0,2.0,2.0,0,0,22,16,6,2019,3.0
2,41.2,49.6,88.8,0,18.0,1021.0,88.0,2.0,2.0,0,0,19,26,9,2019,3.0
2,39.5,30.0,83.0,2,17.0,1023.0,82.0,3.0,2.0,0,0,9,12,8,2019,3.0
2,37.7,21.2,90.3,2,18.0,1023.0,83.0,1.0,0.0,0,0,10,22,9,2018,8.0
1,45.1,15.3,82.8,0,19.0,1021.0,100.0,3.0,2.0,0,0,21,14,8,2019,3.0
0,36.5,0.0,69.4,0,15.0,1017.0,77.0,6.0,2.0,0,0,22,11,6,2019,5.0
3,41.1,71.0,85.2,0,20.0,1012.0,82.0,3.0,2.0,0,0,19,20,9,2019,7.0
1,37.6,6.8,66.3,2,15.0,1014.0,67.0,5.0,2.0,0,0,19,19,5,2019,5.0
0,35.8,2.9,62.3,0,15.0,1016.0,100.0,3.0,3.0,0,0,2,25,6,2019,3.0
2,40.4,32.0,87.4,2,18.0,1016.0,93.0,3.0,0.0,0,0,16,17,9,2018,3.0
3,38.1,73.4,87.0,2,24.0,1013.0,82.0,3.0,2.0,0,0,17,2,7,2019,3.0
3,43.3,24.9,80.3,2,17.0,1014.0,100.0,1.0,3.0,0,0,7,16,7,2019,3.0
1,45.9,9.0,72.7,2,15.0,1016.0,100.0,9.0,3.0,0,0,8,1,9,2019,3.0
0,47.9,2.3,77.7,0,17.0,1021.0,93.0,2.0,2.0,0,0,20,26,9,2019,3.0
0,35.3,0.6,70.3,0,13.0,1015.0,93.0,9.0,2.0,0,0,0,1,5,2019,3.0
0,45.8,0.0,84.7,0,17.0,1015.0,93.0,1.0,0.0,0,0,5,6,9,2018,3.0
1,43.1,14.9,81.6,0,19.0,1020.0,100.0,4.0,2.0,0,0,20,14,8,2019,3.0
1,51.2,4.4,74.1,0,18.0,1023.0,72.0,2.0,2.0,0,0,23,11,9,2019,7.0
3,40.4,106.3,85.2,2,16.0,1016.0,100.0,1.0,3.0,0,0,9,18,9,2019,3.0
0,42.4,0.0,71.6,0,18.0,1019.0,88.0,1.0,2.0,0,0,22,27,6,2019,3.0
0,39.3,0.0,89.7,0,17.0,1015.0,100.0,2.0,3.0,0,0,2,19,7,2019,3.0
0,39.3,0.9,69.2,0,9.0,1030.0,87.0,1.0,0.0,0,0,0,27,4,2019,3.0
