AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,LUMINOSITY_ORDINAL,ORDINAL_CLOUDINESS,ORDINAL_SPEED_DIFF,Day,month,Year,Hour
46.1,48.3,76.5,12.0,1013.0,81.0,3.0,1,3.0,4,8,11,2018,18
32.2,31.2,82.2,14.0,1032.0,72.0,3.0,3,5.0,3,8,12,2018,14
42.8,0.7,84.4,13.0,1025.0,100.0,1.0,1,3.0,2,3,11,2018,4
39.6,22.9,71.0,12.0,1021.0,100.0,1.0,3,3.0,3,4,12,2018,16
44.7,0.0,85.7,18.0,1023.0,100.0,2.0,1,3.0,1,28,9,2018,2
41.3,1.2,86.0,16.0,1018.0,100.0,3.0,1,3.0,1,9,8,2018,3
47.4,43.4,75.3,17.0,1016.0,100.0,2.0,3,6.0,5,9,7,2019,7
50.6,0.0,72.6,19.0,1024.0,64.0,3.0,1,6.0,1,12,9,2019,0
36.8,44.7,90.4,20.0,1022.0,77.0,3.0,3,6.0,3,11,8,2019,11
39.7,54.7,88.9,22.0,1019.0,88.0,2.0,3,4.0,4,28,8,2019,14
35.9,37.1,88.5,28.0,1018.0,39.0,4.0,3,4.0,3,14,9,2019,16
44.3,19.5,82.3,18.0,1014.0,100.0,5.0,2,4.0,3,9,8,2019,6
33.2,12.2,89.4,15.0,1031.0,87.0,2.0,3,1.0,2,9,12,2018,14
45.5,45.0,84.0,21.0,1013.0,60.0,3.0,3,5.0,4,6,9,2018,17
39.8,54.7,67.8,10.0,1026.0,93.0,3.0,3,3.0,5,5,12,2018,9
47.8,13.7,85.9,18.0,1016.0,100.0,1.0,1,1.0,4,22,7,2019,21
34.5,14.5,86.8,27.0,1017.0,30.0,5.0,3,1.0,2,20,8,2018,9
37.0,35.9,85.4,21.0,1018.0,68.0,4.0,3,1.0,3,19,8,2019,12
43.4,1.2,82.2,18.0,1018.0,68.0,0.0,1,1.0,1,25,9,2018,23
43.4,22.7,82.2,14.0,1012.0,100.0,2.0,1,3.0,2,18,10,2018,1
33.0,23.7,102.1,14.0,1030.0,47.0,4.0,3,1.0,3,12,2,2019,12
41.6,19.4,83.6,11.0,996.0,66.0,7.0,3,4.0,3,1,2,2019,15
33.2,22.9,76.5,19.0,1015.0,63.0,3.0,3,1.0,3,20,5,2019,15
37.1,53.0,89.6,26.0,1022.0,57.0,2.0,3,1.0,4,26,9,2018,16
44.0,16.4,76.7,20.0,1017.0,100.0,1.0,3,3.0,2,18,9,2019,12
34.6,9.8,75.8,20.0,1015.0,88.0,4.0,3,3.0,2,24,6,2019,19
40.7,23.7,77.9,18.0,1018.0,88.0,2.0,3,4.0,3,14,9,2018,13
35.8,41.9,92.8,20.0,1015.0,82.0,3.0,3,4.0,3,5,9,2018,15
38.8,9.1,87.9,20.0,1018.0,64.0,2.0,3,6.0,2,1,6,2019,8
36.2,94.7,87.8,16.0,1021.0,88.0,1.0,3,6.0,4,26,9,2019,10
36.3,1.5,63.0,11.0,1016.0,76.0,2.0,1,3.0,1,6,6,2019,1
42.3,2.4,84.3,9.0,1019.0,93.0,4.0,2,3.0,2,9,11,2018,7
36.7,2.3,77.9,6.0,1022.0,93.0,0.0,1,1.0,1,17,1,2019,22
38.2,29.1,89.6,15.0,1014.0,82.0,1.0,1,5.0,3,14,10,2018,18
52.1,1.4,69.4,7.0,1021.0,76.0,1.0,1,1.0,2,11,12,2018,6
46.0,9.2,82.1,15.0,1020.0,100.0,2.0,1,3.0,3,15,9,2018,22
41.6,25.6,73.6,12.0,1011.0,76.0,7.0,3,3.0,3,22,11,2018,16
42.9,0.0,69.9,15.0,1013.0,100.0,5.0,1,6.0,1,10,5,2019,4
41.5,104.4,71.7,9.0,997.0,87.0,3.0,3,4.0,4,23,4,2019,9
34.6,39.8,88.9,11.0,1004.0,93.0,4.0,3,4.0,3,31,10,2018,12
45.0,12.6,80.6,16.0,1013.0,93.0,3.0,3,4.0,3,5,9,2018,7
43.0,5.8,87.8,15.0,1016.0,100.0,2.0,3,4.0,3,5,7,2019,6
34.4,18.0,92.4,11.0,1021.0,57.0,5.0,3,5.0,3,2,2,2019,15
42.1,0.0,75.1,2.0,1022.0,93.0,0.0,1,1.0,1,18,1,2019,4
40.3,2.6,60.8,18.0,1020.0,100.0,4.0,1,6.0,1,30,6,2019,22
47.9,90.2,65.4,16.0,1021.0,48.0,2.0,3,1.0,5,29,5,2019,7
36.2,4.5,92.0,19.0,1016.0,88.0,1.0,1,1.0,1,4,7,2019,21
37.4,6.3,88.4,9.0,1031.0,100.0,1.0,1,1.0,1,28,2,2019,0
35.2,2.8,84.6,15.0,1011.0,100.0,5.0,3,1.0,1,10,11,2018,9
41.7,8.7,74.8,17.0,1014.0,100.0,7.0,3,1.0,3,16,7,2019,6
48.9,0.0,84.4,17.0,1016.0,52.0,4.0,1,1.0,1,20,10,2018,4
41.1,24.3,75.6,10.0,1016.0,87.0,3.0,3,5.0,3,12,11,2018,10
44.9,18.5,86.6,17.0,1019.0,93.0,3.0,1,1.0,3,11,8,2018,21
34.6,17.6,93.1,19.0,1013.0,88.0,0.0,1,5.0,2,4,9,2018,20
43.4,3.8,80.8,13.0,1013.0,93.0,1.0,3,5.0,2,27,8,2018,8
48.1,20.3,68.9,13.0,1023.0,76.0,3.0,1,5.0,4,27,11,2018,19
47.1,3.8,85.1,19.0,1018.0,82.0,1.0,1,1.0,2,15,9,2019,2
37.3,26.7,85.3,28.0,1017.0,20.0,4.0,3,1.0,3,7,9,2019,16
38.3,22.2,76.3,15.0,1008.0,87.0,12.0,3,1.0,3,6,6,2019,13
37.6,8.2,91.2,6.0,1030.0,93.0,0.0,1,1.0,2,4,2,2019,22
38.7,81.5,85.5,26.0,1017.0,44.0,4.0,3,1.0,4,6,9,2019,16
32.5,37.8,92.8,20.0,1022.0,42.0,3.0,3,1.0,3,14,2,2019,15
39.4,2.8,88.2,8.0,1029.0,57.0,2.0,1,1.0,2,13,2,2019,0
40.0,18.8,89.3,23.0,1017.0,53.0,4.0,3,1.0,2,20,10,2018,13
44.8,7.1,79.8,15.0,1021.0,93.0,2.0,1,1.0,2,13,8,2019,23
37.1,44.6,90.1,28.0,1018.0,32.0,2.0,3,1.0,4,25,9,2018,17
44.7,0.0,80.6,6.0,1010.0,81.0,6.0,1,1.0,1,28,10,2018,4
38.3,90.7,77.4,16.0,1030.0,87.0,2.0,3,1.0,4,9,12,2018,16
35.2,12.5,88.5,12.0,1012.0,87.0,4.0,3,3.0,2,25,11,2018,12
42.7,53.5,83.8,12.0,1010.0,81.0,2.0,1,3.0,4,5,11,2018,19
35.8,11.1,71.8,20.0,1015.0,72.0,3.0,3,1.0,2,25,6,2019,19
41.9,85.6,86.6,18.0,1019.0,82.0,3.0,3,1.0,4,16,9,2018,16
37.0,9.5,85.5,9.0,1032.0,87.0,0.0,3,5.0,2,9,12,2018,10
37.4,21.8,92.8,19.0,1017.0,72.0,4.0,3,1.0,3,28,7,2018,19
39.2,0.0,91.9,8.0,1025.0,100.0,1.0,1,4.0,1,7,2,2019,22
34.5,47.2,94.9,14.0,1027.0,87.0,2.0,3,4.0,4,1,3,2019,16
47.2,64.9,81.5,8.0,1023.0,100.0,4.0,3,4.0,5,8,2,2019,9
37.4,8.1,90.3,32.0,1017.0,55.0,3.0,3,1.0,2,4,8,2018,13
47.1,0.0,71.7,9.0,1021.0,58.0,5.0,1,1.0,1,11,12,2018,3
33.5,49.3,76.9,22.0,1018.0,77.0,3.0,3,4.0,4,21,6,2019,16
37.9,12.8,79.1,22.0,1016.0,43.0,3.0,1,4.0,2,7,9,2019,20
34.5,4.7,64.3,17.0,1017.0,82.0,0.0,1,4.0,2,1,6,2019,4
40.7,1.7,73.2,8.0,995.0,93.0,2.0,2,4.0,1,23,4,2019,6
43.0,32.0,86.3,17.0,1016.0,88.0,6.0,1,4.0,4,7,8,2018,21
46.9,7.0,78.1,13.0,1026.0,100.0,0.0,1,4.0,2,3,11,2018,0
35.9,65.1,80.2,21.0,1018.0,72.0,4.0,3,6.0,4,22,5,2019,15
44.5,6.6,70.6,10.0,1013.0,82.0,4.0,3,4.0,3,6,6,2019,6
42.1,69.8,88.4,16.0,1018.0,93.0,3.0,3,1.0,4,30,9,2018,17
41.0,7.3,85.0,6.0,1023.0,100.0,3.0,1,1.0,3,16,2,2019,5
47.6,188.5,81.5,11.0,993.0,71.0,6.0,3,1.0,5,1,2,2019,9
41.4,0.0,86.9,1.0,1028.0,93.0,2.0,1,1.0,1,3,2,2019,6
42.7,0.0,87.0,16.0,1018.0,93.0,2.0,1,4.0,1,9,8,2018,2
44.8,9.7,75.1,19.0,1016.0,46.0,1.0,1,1.0,2,19,8,2018,1
40.2,20.6,69.8,19.0,1011.0,88.0,9.0,3,4.0,3,18,6,2019,13
41.0,3.2,61.4,13.0,1017.0,93.0,5.0,3,4.0,2,27,5,2019,6
46.5,95.8,65.0,14.0,1011.0,100.0,3.0,3,4.0,5,8,5,2019,7
39.4,11.0,90.7,15.0,1021.0,100.0,2.0,3,6.0,2,11,8,2019,8
38.5,21.4,76.4,14.0,1023.0,76.0,6.0,3,5.0,3,27,11,2018,16
38.1,12.7,95.1,22.0,1019.0,78.0,2.0,3,2.0,2,21,7,2019,11
37.8,1.4,76.1,15.0,1008.0,72.0,3.0,1,2.0,1,21,4,2019,22
39.4,38.6,75.1,15.0,1020.0,72.0,2.0,3,1.0,3,25,1,2019,16
41.1,0.0,75.8,10.0,1022.0,76.0,4.0,1,1.0,1,13,11,2018,23
41.5,81.7,82.3,22.0,1014.0,82.0,1.0,3,6.0,4,25,8,2019,16
38.4,1.8,72.0,14.0,1016.0,100.0,1.0,1,4.0,1,20,6,2019,4
43.1,0.0,71.5,10.0,1020.0,93.0,5.0,1,1.0,1,10,6,2019,4
38.2,0.0,74.2,13.0,1016.0,77.0,4.0,1,1.0,1,15,11,2018,23
42.3,0.0,75.8,13.0,1009.0,93.0,3.0,1,1.0,1,25,11,2018,1
47.3,89.8,87.2,12.0,1022.0,100.0,4.0,1,1.0,5,8,2,2019,19
43.7,1.9,83.8,7.0,1029.0,76.0,3.0,1,1.0,1,12,2,2019,23
45.1,65.9,86.6,15.0,1013.0,93.0,2.0,2,5.0,5,26,10,2018,17
39.8,4.6,80.6,13.0,1018.0,93.0,6.0,1,4.0,1,23,1,2019,23
33.5,74.7,76.7,19.0,1018.0,63.0,7.0,3,6.0,4,11,6,2019,14
43.5,4.0,88.3,14.0,1013.0,93.0,7.0,3,6.0,1,14,10,2018,9
33.6,17.2,77.7,22.0,1017.0,68.0,6.0,3,6.0,3,27,5,2019,13
39.6,1.0,65.5,15.0,1018.0,100.0,2.0,1,6.0,1,21,6,2019,2
42.0,1.0,83.5,21.0,1014.0,73.0,2.0,1,1.0,1,3,8,2018,5
39.8,8.9,78.6,14.0,1019.0,100.0,3.0,1,6.0,1,13,4,2019,23
39.6,3.4,87.2,18.0,1014.0,93.0,1.0,1,6.0,1,7,7,2019,22
43.6,0.0,81.0,19.0,1013.0,78.0,1.0,1,1.0,1,1,8,2018,22
41.5,0.0,88.5,12.0,1020.0,93.0,3.0,1,1.0,1,4,3,2019,1
38.1,9.1,86.9,15.0,1030.0,48.0,4.0,3,1.0,2,12,2,2019,13
33.3,12.2,71.1,22.0,1018.0,41.0,4.0,3,4.0,2,28,5,2019,12
40.8,1.0,85.3,16.0,1020.0,88.0,7.0,1,4.0,2,24,9,2019,0
34.5,5.2,93.0,10.0,1031.0,100.0,0.0,1,1.0,1,27,2,2019,23
38.3,5.3,64.2,17.0,1015.0,59.0,3.0,1,1.0,2,14,5,2019,23
35.2,5.0,72.9,18.0,1003.0,59.0,4.0,1,1.0,2,18,11,2018,0
39.6,56.6,87.8,20.0,1022.0,82.0,4.0,1,1.0,5,22,9,2018,19
35.6,31.8,75.3,18.0,1021.0,72.0,4.0,3,6.0,3,9,6,2019,18
34.0,66.0,91.4,21.0,1021.0,82.0,5.0,3,6.0,4,10,8,2019,17
34.5,38.1,68.2,21.0,1022.0,73.0,3.0,3,6.0,3,11,8,2019,15
38.8,35.3,83.1,19.0,1016.0,88.0,3.0,2,5.0,3,29,9,2018,18
38.4,6.4,83.2,16.0,1025.0,63.0,1.0,1,1.0,1,23,10,2018,23
38.2,53.9,74.3,21.0,1016.0,82.0,4.0,3,6.0,3,25,6,2019,18
41.2,113.5,85.1,20.0,1022.0,64.0,3.0,3,1.0,4,14,8,2019,11
44.0,66.6,83.7,22.0,1018.0,82.0,2.0,3,1.0,5,30,8,2019,18
39.3,2.5,71.7,8.0,1029.0,76.0,1.0,1,1.0,1,10,12,2018,3
44.3,3.6,81.3,17.0,1018.0,82.0,5.0,1,1.0,1,31,7,2018,21
37.1,19.0,72.1,15.0,1024.0,87.0,5.0,3,4.0,3,1,12,2018,15
46.1,11.5,79.4,21.0,1012.0,68.0,5.0,3,1.0,3,18,10,2018,13
41.5,34.5,75.4,12.0,1026.0,71.0,2.0,3,3.0,4,26,4,2019,9
44.3,0.0,70.5,18.0,1017.0,93.0,1.0,1,1.0,1,16,9,2019,22
43.0,0.0,81.8,15.0,1018.0,93.0,3.0,1,1.0,1,9,8,2018,4
51.2,0.0,68.0,14.0,1018.0,87.0,5.0,1,6.0,1,7,5,2019,3
44.8,8.6,77.5,15.0,1019.0,100.0,1.0,1,1.0,2,30,8,2019,6
39.2,0.0,92.3,7.0,1030.0,93.0,0.0,1,1.0,1,4,2,2019,21
39.8,2.8,81.5,18.0,1016.0,73.0,1.0,1,1.0,2,18,8,2018,0
32.1,219.6,97.5,13.0,1024.0,71.0,5.0,3,5.0,4,10,2,2019,17
45.3,0.0,83.6,16.0,1018.0,100.0,7.0,1,4.0,1,24,9,2019,5
40.1,0.0,68.1,16.0,1016.0,100.0,2.0,1,4.0,1,29,6,2019,3
44.5,101.6,85.0,17.0,1014.0,77.0,3.0,3,5.0,5,26,10,2018,14
41.8,1.2,91.8,20.0,1016.0,94.0,1.0,1,3.0,1,6,8,2018,1
34.2,49.6,79.5,23.0,1020.0,64.0,4.0,3,3.0,3,28,4,2019,14
40.4,29.4,85.3,28.0,1017.0,25.0,3.0,3,3.0,3,7,9,2019,15
41.9,0.0,75.3,13.0,1019.0,100.0,2.0,1,3.0,1,29,4,2019,1
48.2,83.8,60.7,11.0,1016.0,76.0,4.0,3,3.0,5,17,5,2019,7
44.5,82.4,85.0,24.0,1012.0,44.0,6.0,3,5.0,5,7,9,2018,18
48.2,1.1,70.1,15.0,1018.0,100.0,3.0,1,5.0,1,19,9,2019,0
36.1,29.9,81.8,22.0,1020.0,68.0,5.0,3,5.0,3,28,9,2019,15
44.9,1.3,84.6,14.0,1017.0,100.0,0.0,1,5.0,1,17,9,2018,1
39.8,5.8,60.5,9.0,1017.0,81.0,1.0,3,6.0,3,12,6,2019,6
41.5,0.0,76.1,14.0,1019.0,87.0,3.0,1,6.0,1,5,5,2019,23
45.1,3.2,86.6,17.0,1022.0,29.0,6.0,1,1.0,2,23,10,2018,2
39.4,0.0,88.8,19.0,1015.0,100.0,1.0,1,3.0,1,10,7,2019,2
38.4,33.5,85.7,15.0,1027.0,58.0,7.0,3,3.0,4,27,2,2019,10
32.7,16.3,66.2,15.0,1029.0,82.0,1.0,1,4.0,2,6,12,2018,0
44.1,71.7,85.4,18.0,1023.0,59.0,4.0,1,1.0,4,24,10,2018,18
38.5,81.0,85.1,23.0,1013.0,82.0,2.0,3,1.0,5,2,7,2019,18
42.6,0.0,88.4,16.0,1023.0,88.0,1.0,3,1.0,1,23,9,2018,9
41.9,60.2,86.6,24.0,1023.0,73.0,2.0,1,1.0,4,26,9,2018,19
36.2,36.4,88.7,11.0,1024.0,71.0,5.0,1,5.0,3,27,1,2019,19
35.2,6.1,86.1,16.0,1016.0,93.0,1.0,1,4.0,1,6,7,2019,5
42.5,0.0,73.9,11.0,1022.0,93.0,0.0,1,4.0,1,12,12,2018,6
39.4,5.4,81.8,20.0,1014.0,68.0,0.0,1,1.0,2,20,8,2018,22
45.4,2.0,89.2,13.0,1016.0,93.0,1.0,1,1.0,1,1,8,2018,3
41.5,0.0,76.3,14.0,1013.0,66.0,1.0,2,2.0,1,21,4,2019,6
38.5,11.2,88.4,26.0,1021.0,54.0,2.0,3,1.0,2,11,9,2018,12
39.0,8.1,69.8,10.0,1016.0,87.0,3.0,1,3.0,2,19,5,2019,1
42.8,0.0,86.2,15.0,1020.0,100.0,0.0,1,3.0,1,1,10,2018,1
33.8,47.8,75.8,15.0,1019.0,67.0,2.0,3,3.0,4,7,6,2019,11
41.3,9.9,81.9,16.0,1018.0,100.0,3.0,1,5.0,2,15,9,2018,2
38.9,28.2,78.3,13.0,1007.0,87.0,6.0,3,5.0,3,17,4,2019,12
39.6,45.0,88.3,22.0,1011.0,60.0,5.0,3,5.0,4,18,10,2018,15
41.5,0.0,88.9,9.0,1027.0,71.0,5.0,1,1.0,1,24,2,2019,5
38.1,11.5,89.9,15.0,1021.0,47.0,2.0,3,1.0,2,7,10,2018,10
46.6,97.8,63.4,17.0,1019.0,55.0,5.0,3,4.0,5,13,5,2019,7
47.2,0.0,80.7,10.0,996.0,87.0,4.0,1,4.0,1,1,2,2019,3
39.8,69.7,79.7,22.0,1013.0,83.0,5.0,3,4.0,5,12,7,2019,8
42.6,108.7,83.3,20.0,1020.0,83.0,2.0,3,4.0,4,24,9,2019,17
39.1,0.0,90.6,9.0,1021.0,93.0,3.0,1,1.0,1,18,2,2019,22
36.4,79.6,89.8,23.0,1021.0,83.0,4.0,3,6.0,4,14,8,2019,14
34.9,51.2,80.0,12.0,1022.0,82.0,0.0,3,6.0,3,11,4,2019,9
45.1,3.4,90.9,12.0,1005.0,93.0,5.0,1,4.0,2,25,11,2018,19
47.1,4.8,77.5,17.0,1019.0,93.0,1.0,1,4.0,1,30,9,2019,2
37.4,24.4,89.8,20.0,1016.0,77.0,3.0,3,3.0,3,8,9,2018,15
40.1,86.8,82.6,13.0,1026.0,58.0,6.0,3,3.0,5,27,2,2019,9
41.5,9.8,86.4,27.0,1019.0,45.0,3.0,3,6.0,2,14,9,2019,13
41.3,65.5,79.5,12.0,1031.0,93.0,3.0,3,6.0,5,7,12,2018,10
41.1,48.4,85.0,29.0,1013.0,65.0,4.0,3,3.0,4,11,7,2019,18
38.7,86.0,90.8,20.0,1022.0,73.0,4.0,3,3.0,4,11,8,2019,17
43.2,5.3,89.9,13.0,1020.0,100.0,2.0,1,3.0,1,23,9,2019,3
40.9,8.9,87.8,20.0,1019.0,64.0,2.0,3,1.0,2,21,10,2018,10
44.6,1.2,73.9,21.0,1016.0,93.0,1.0,1,1.0,2,9,7,2019,23
36.9,13.8,75.5,9.0,1024.0,87.0,0.0,1,1.0,3,26,11,2018,20
38.1,35.7,89.9,19.0,1016.0,72.0,3.0,3,1.0,3,29,9,2018,15
39.9,19.5,84.7,28.0,1018.0,34.0,5.0,3,1.0,2,18,8,2018,12
40.1,5.3,77.5,14.0,1023.0,93.0,6.0,1,1.0,2,3,12,2018,2
39.2,0.0,88.8,11.0,1027.0,76.0,4.0,1,1.0,1,21,2,2019,23
44.7,1.8,80.6,16.0,1022.0,37.0,4.0,1,1.0,1,22,10,2018,23
46.2,13.4,81.0,18.0,1021.0,82.0,3.0,1,1.0,3,12,8,2019,20
38.9,25.9,86.4,16.0,1017.0,93.0,1.0,1,1.0,3,22,8,2019,4
43.5,9.6,86.5,19.0,1018.0,68.0,3.0,3,1.0,2,25,8,2018,11
44.0,1.2,80.9,16.0,1011.0,93.0,0.0,1,6.0,1,15,10,2018,22
37.0,0.0,92.3,17.0,1016.0,100.0,1.0,1,6.0,1,9,7,2019,2
44.2,1.6,81.5,31.0,1014.0,28.0,5.0,3,1.0,1,1,9,2018,12
33.8,29.8,71.7,18.0,1015.0,59.0,3.0,3,3.0,3,20,5,2019,14
45.4,7.5,73.4,13.0,1022.0,100.0,2.0,1,3.0,2,1,11,2018,23
49.9,8.1,81.6,16.0,1017.0,100.0,2.0,1,3.0,2,17,8,2019,5
37.4,55.3,76.3,18.0,1015.0,63.0,3.0,3,3.0,4,20,5,2019,16
38.4,40.5,75.3,12.0,1011.0,87.0,7.0,3,3.0,3,22,11,2018,15
34.4,15.8,77.7,22.0,1014.0,72.0,4.0,3,3.0,3,22,6,2019,12
37.2,6.9,83.0,16.0,1019.0,100.0,1.0,1,3.0,1,21,7,2019,0
47.0,4.1,76.2,6.0,1023.0,93.0,4.0,1,3.0,3,27,11,2018,7
36.1,18.9,84.4,16.0,1018.0,72.0,4.0,3,3.0,3,5,6,2019,12
38.1,12.2,73.1,16.0,1021.0,88.0,2.0,3,2.0,2,16,9,2018,12
40.8,6.5,83.6,18.0,1018.0,55.0,0.0,3,2.0,2,20,4,2019,8
42.3,7.7,83.7,17.0,1016.0,100.0,1.0,2,3.0,2,23,7,2019,6
42.4,66.2,86.1,19.0,1012.0,72.0,5.0,3,3.0,4,11,10,2018,17
43.3,116.5,85.2,21.0,1018.0,82.0,7.0,1,4.0,5,12,10,2018,18
36.6,4.5,63.8,17.0,1010.0,77.0,4.0,1,3.0,2,3,5,2019,21
41.6,0.0,76.1,8.0,997.0,93.0,7.0,1,3.0,1,24,4,2019,3
37.9,25.3,80.2,16.0,1021.0,63.0,3.0,3,3.0,3,7,6,2019,13
41.8,10.4,88.4,31.0,1017.0,27.0,6.0,3,1.0,2,19,8,2018,12
43.6,7.8,64.4,13.0,1011.0,100.0,4.0,3,3.0,3,18,6,2019,6
40.5,0.9,66.3,14.0,1018.0,87.0,4.0,1,3.0,1,11,6,2019,2
39.3,5.0,90.2,13.0,1017.0,87.0,2.0,1,3.0,1,17,2,2019,20
32.6,34.9,88.8,30.0,1014.0,65.0,2.0,3,3.0,3,11,7,2019,12
34.8,2.2,73.3,10.0,1025.0,81.0,3.0,1,3.0,1,27,1,2019,21
35.3,22.8,80.6,17.0,1016.0,100.0,2.0,3,4.0,3,7,7,2019,8
38.4,22.8,88.9,23.0,1012.0,54.0,0.0,1,1.0,3,1,9,2018,21
35.2,4.6,74.1,17.0,1001.0,63.0,5.0,3,4.0,1,18,11,2018,10
35.2,5.4,70.6,15.0,1014.0,76.0,1.0,1,4.0,2,4,5,2019,23
39.8,28.2,86.8,21.0,1023.0,82.0,2.0,3,4.0,3,27,9,2019,13
43.4,62.8,84.7,25.0,1019.0,88.0,2.0,3,6.0,5,30,8,2019,16
40.9,51.5,82.6,29.0,1017.0,47.0,5.0,3,5.0,4,21,8,2019,15
41.4,0.0,85.4,11.0,997.0,87.0,4.0,1,5.0,1,1,2,2019,1
34.1,72.2,92.5,22.0,1018.0,68.0,6.0,3,5.0,4,31,7,2018,15
41.7,4.5,62.4,20.0,1015.0,63.0,2.0,1,1.0,2,13,5,2019,22
40.0,16.7,88.8,23.0,1009.0,31.0,2.0,3,1.0,3,9,10,2018,13
33.5,62.1,78.5,19.0,1016.0,88.0,4.0,3,4.0,4,19,6,2019,11
34.9,39.0,74.5,23.0,1015.0,77.0,5.0,3,6.0,3,15,5,2019,14
38.8,47.3,89.6,21.0,1016.0,77.0,4.0,3,1.0,4,26,7,2018,17
32.3,101.2,80.4,24.0,1015.0,41.0,4.0,3,2.0,4,20,4,2019,16
47.5,5.3,68.0,21.0,1017.0,60.0,1.0,1,1.0,1,4,9,2019,22
38.2,3.9,69.2,15.0,1015.0,77.0,2.0,2,1.0,2,20,5,2019,20
45.2,0.0,82.7,16.0,1014.0,82.0,3.0,1,1.0,1,19,10,2018,2
40.0,26.9,87.4,21.0,1015.0,82.0,4.0,3,3.0,3,5,9,2018,14
46.8,0.0,86.6,15.0,1015.0,100.0,1.0,1,6.0,1,20,9,2019,3
45.6,127.0,86.2,11.0,1017.0,51.0,4.0,3,1.0,5,8,10,2018,8
41.3,0.8,82.5,17.0,1015.0,93.0,1.0,1,1.0,2,6,9,2018,6
44.9,4.6,83.5,15.0,1019.0,93.0,1.0,1,1.0,2,28,9,2018,22
42.7,65.3,82.5,28.0,1019.0,60.0,4.0,3,6.0,5,13,9,2019,18
42.5,52.9,87.1,18.0,1015.0,93.0,1.0,3,6.0,5,27,7,2018,8
41.7,14.4,80.1,17.0,1011.0,82.0,5.0,3,4.0,2,10,11,2018,15
35.9,19.1,88.5,24.0,1016.0,69.0,3.0,3,6.0,2,17,7,2019,13
41.9,0.9,87.4,25.0,1016.0,36.0,3.0,1,1.0,2,20,8,2018,6
37.4,22.2,89.8,22.0,1019.0,73.0,3.0,3,5.0,3,15,9,2018,12
37.7,46.1,89.8,22.0,1012.0,61.0,3.0,3,5.0,3,27,8,2018,16
38.3,3.5,65.6,9.0,1012.0,100.0,2.0,1,4.0,2,13,6,2019,5
52.3,4.3,69.5,12.0,1030.0,87.0,4.0,1,4.0,3,7,12,2018,7
41.7,61.7,62.0,14.0,1007.0,93.0,11.0,3,6.0,4,6,6,2019,14
42.4,0.0,81.8,17.0,1019.0,100.0,1.0,1,6.0,1,9,9,2018,1
42.2,0.0,68.6,14.0,1019.0,82.0,5.0,1,6.0,1,10,6,2019,22
48.1,0.7,86.5,17.0,1012.0,93.0,0.0,1,4.0,1,4,9,2018,2
44.5,113.3,65.1,12.0,996.0,93.0,6.0,3,1.0,5,24,4,2019,8
34.4,29.5,77.8,29.0,1018.0,50.0,4.0,3,1.0,3,1,6,2019,16
32.7,12.4,88.8,14.0,1023.0,45.0,4.0,3,1.0,2,16,2,2019,11
36.7,10.2,83.3,19.0,1015.0,63.0,3.0,3,1.0,2,16,11,2018,12
36.5,0.0,101.0,19.0,1013.0,88.0,3.0,1,3.0,1,2,7,2019,21
46.6,0.0,72.6,9.0,996.0,71.0,3.0,1,3.0,1,23,4,2019,3
42.6,12.1,85.3,16.0,1021.0,100.0,1.0,3,5.0,2,10,8,2019,7
44.4,185.9,77.0,22.0,1012.0,94.0,8.0,3,5.0,5,8,8,2019,17
41.6,1.5,88.1,5.0,1027.0,100.0,0.0,1,5.0,2,6,2,2019,4
45.8,104.8,65.8,10.0,1022.0,100.0,3.0,3,5.0,5,12,12,2018,9
37.5,8.0,85.6,8.0,1018.0,93.0,1.0,1,5.0,1,30,1,2019,0
44.2,22.5,87.8,14.0,1017.0,100.0,1.0,2,1.0,4,14,9,2018,7
37.4,29.6,85.0,17.0,1018.0,88.0,2.0,3,1.0,3,14,9,2018,12
36.0,52.4,75.1,18.0,1020.0,63.0,7.0,3,1.0,4,8,6,2019,17
44.5,38.2,85.4,19.0,1016.0,56.0,3.0,1,1.0,3,20,10,2018,21
46.3,10.4,80.9,20.0,1012.0,100.0,8.0,1,4.0,3,8,8,2019,22
39.8,6.8,83.3,22.0,1017.0,56.0,3.0,1,4.0,2,6,9,2019,20
46.2,7.2,74.5,17.0,1021.0,82.0,5.0,1,4.0,2,13,8,2019,22
44.2,0.0,81.5,16.0,1011.0,100.0,0.0,1,4.0,1,15,10,2018,23
51.7,1.1,64.5,15.0,1010.0,93.0,3.0,1,4.0,1,21,9,2019,21
43.2,5.0,72.3,9.0,1023.0,93.0,4.0,1,4.0,2,5,12,2018,4
41.8,18.1,65.8,13.0,1020.0,93.0,1.0,1,1.0,3,15,6,2019,1
37.1,0.0,93.9,7.0,1029.0,61.0,5.0,1,1.0,1,13,2,2019,1
46.8,1.2,72.6,14.0,1013.0,76.0,1.0,1,2.0,2,21,4,2019,5
38.0,1.4,73.8,13.0,1013.0,82.0,2.0,3,6.0,1,4,5,2019,8
40.7,11.1,80.8,19.0,1020.0,82.0,6.0,1,6.0,2,23,9,2019,19
47.8,24.5,86.1,12.0,1010.0,71.0,6.0,3,2.0,3,25,4,2019,11
